Iterações entre number1 * number2: 36000
-6 9/2 * -0 = +0
-6 9/2 * -1 = +10 1/2
-6 9/2 * -2 = +21
-6 9/2 * -3 = +31 1/2
-6 9/2 * -4 = +42
-6 9/2 * -5 = +52 1/2
-6 9/2 * -6 = +63
-6 9/2 * -7 = +73 1/2
-6 9/2 * -8 = +84
-6 9/2 * -9 = +94 1/2
-6 9/3 * +0 = +0
-6 9/3 * +1 = -9
-6 9/3 * +2 = -18
-6 9/3 * +3 = -27
-6 9/3 * +4 = -36
-6 9/3 * +5 = -45
-6 9/3 * +6 = -54
-6 9/3 * +7 = -63
-6 9/3 * +8 = -72
-6 9/3 * +9 = -81
-6 9/3 * -0 = +0
-6 9/3 * -1 = +9
-6 9/3 * -2 = +18
-6 9/3 * -3 = +27
-6 9/3 * -4 = +36
-6 9/3 * -5 = +45
-6 9/3 * -6 = +54
-6 9/3 * -7 = +63
-6 9/3 * -8 = +72
-6 9/3 * -9 = +81
-6 9/4 * +0 = +0
-6 9/4 * +1 = -8 1/4
-6 9/4 * +2 = -16 1/2
-6 9/4 * +3 = -24 3/4
-6 9/4 * +4 = -33
-6 9/4 * +5 = -41 1/4
-6 9/4 * +6 = -49 1/2
-6 9/4 * +7 = -57 3/4
-6 9/4 * +8 = -66
-6 9/4 * +9 = -74 1/4
-6 9/4 * -0 = +0
-6 9/4 * -1 = +8 1/4
-6 9/4 * -2 = +16 1/2
-6 9/4 * -3 = +24 3/4
-6 9/4 * -4 = +33
-6 9/4 * -5 = +41 1/4
-6 9/4 * -6 = +49 1/2
-6 9/4 * -7 = +57 3/4
-6 9/4 * -8 = +66
-6 9/4 * -9 = +74 1/4
-6 9/5 * +0 = +0
-6 9/5 * +1 = -7 4/5
-6 9/5 * +2 = -15 3/5
-6 9/5 * +3 = -23 2/5
-6 9/5 * +4 = -31 1/5
-6 9/5 * +5 = -39
-6 9/5 * +6 = -46 4/5
-6 9/5 * +7 = -54 3/5
-6 9/5 * +8 = -62 2/5
-6 9/5 * +9 = -70 1/5
-6 9/5 * -0 = +0
-6 9/5 * -1 = +7 4/5
-6 9/5 * -2 = +15 3/5
-6 9/5 * -3 = +23 2/5
-6 9/5 * -4 = +31 1/5
-6 9/5 * -5 = +39
-6 9/5 * -6 = +46 4/5
-6 9/5 * -7 = +54 3/5
-6 9/5 * -8 = +62 2/5
-6 9/5 * -9 = +70 1/5
-6 9/6 * +0 = +0
-6 9/6 * +1 = -7 1/2
-6 9/6 * +2 = -15
-6 9/6 * +3 = -22 1/2
-6 9/6 * +4 = -30
-6 9/6 * +5 = -37 1/2
-6 9/6 * +6 = -45
-6 9/6 * +7 = -52 1/2
-6 9/6 * +8 = -60
-6 9/6 * +9 = -67 1/2
-6 9/6 * -0 = +0
-6 9/6 * -1 = +7 1/2
-6 9/6 * -2 = +15
-6 9/6 * -3 = +22 1/2
-6 9/6 * -4 = +30
-6 9/6 * -5 = +37 1/2
-6 9/6 * -6 = +45
-6 9/6 * -7 = +52 1/2
-6 9/6 * -8 = +60
-6 9/6 * -9 = +67 1/2
-6 9/7 * +0 = +0
-6 9/7 * +1 = -7 2/7
-6 9/7 * +2 = -14 4/7
-6 9/7 * +3 = -21 6/7
-6 9/7 * +4 = -29 1/7
-6 9/7 * +5 = -36 3/7
-6 9/7 * +6 = -43 5/7
-6 9/7 * +7 = -51
-6 9/7 * +8 = -58 2/7
-6 9/7 * +9 = -65 4/7
-6 9/7 * -0 = +0
-6 9/7 * -1 = +7 2/7
-6 9/7 * -2 = +14 4/7
-6 9/7 * -3 = +21 6/7
-6 9/7 * -4 = +29 1/7
-6 9/7 * -5 = +36 3/7
-6 9/7 * -6 = +43 5/7
-6 9/7 * -7 = +51
-6 9/7 * -8 = +58 2/7
-6 9/7 * -9 = +65 4/7
-6 9/8 * +0 = +0
-6 9/8 * +1 = -7 1/8
-6 9/8 * +2 = -14 1/4
-6 9/8 * +3 = -21 3/8
-6 9/8 * +4 = -28 1/2
-6 9/8 * +5 = -35 5/8
-6 9/8 * +6 = -42 3/4
-6 9/8 * +7 = -49 7/8
-6 9/8 * +8 = -57
-6 9/8 * +9 = -64 1/8
-6 9/8 * -0 = +0
-6 9/8 * -1 = +7 1/8
-6 9/8 * -2 = +14 1/4
-6 9/8 * -3 = +21 3/8
-6 9/8 * -4 = +28 1/2
-6 9/8 * -5 = +35 5/8
-6 9/8 * -6 = +42 3/4
-6 9/8 * -7 = +49 7/8
-6 9/8 * -8 = +57
-6 9/8 * -9 = +64 1/8
-6 9/9 * +0 = +0
-6 9/9 * +1 = -7
-6 9/9 * +2 = -14
-6 9/9 * +3 = -21
-6 9/9 * +4 = -28
-6 9/9 * +5 = -35
-6 9/9 * +6 = -42
-6 9/9 * +7 = -49
-6 9/9 * +8 = -56
-6 9/9 * +9 = -63
-6 9/9 * -0 = +0
-6 9/9 * -1 = +7
-6 9/9 * -2 = +14
-6 9/9 * -3 = +21
-6 9/9 * -4 = +28
-6 9/9 * -5 = +35
-6 9/9 * -6 = +42
-6 9/9 * -7 = +49
-6 9/9 * -8 = +56
-6 9/9 * -9 = +63
-7 0/1 * +0 = +0
-7 0/1 * +1 = -7
-7 0/1 * +2 = -14
-7 0/1 * +3 = -21
-7 0/1 * +4 = -28
-7 0/1 * +5 = -35
-7 0/1 * +6 = -42
-7 0/1 * +7 = -49
-7 0/1 * +8 = -56
-7 0/1 * +9 = -63
-7 0/1 * -0 = +0
-7 0/1 * -1 = +7
-7 0/1 * -2 = +14
-7 0/1 * -3 = +21
-7 0/1 * -4 = +28
-7 0/1 * -5 = +35
-7 0/1 * -6 = +42
-7 0/1 * -7 = +49
-7 0/1 * -8 = +56
-7 0/1 * -9 = +63
-7 0/2 * +0 = +0
-7 0/2 * +1 = -7
-7 0/2 * +2 = -14
-7 0/2 * +3 = -21
-7 0/2 * +4 = -28
-7 0/2 * +5 = -35
-7 0/2 * +6 = -42
-7 0/2 * +7 = -49
-7 0/2 * +8 = -56
-7 0/2 * +9 = -63
-7 0/2 * -0 = +0
-7 0/2 * -1 = +7
-7 0/2 * -2 = +14
-7 0/2 * -3 = +21
-7 0/2 * -4 = +28
-7 0/2 * -5 = +35
-7 0/2 * -6 = +42
-7 0/2 * -7 = +49
-7 0/2 * -8 = +56
-7 0/2 * -9 = +63
-7 0/3 * +0 = +0
-7 0/3 * +1 = -7
-7 0/3 * +2 = -14
-7 0/3 * +3 = -21
-7 0/3 * +4 = -28
-7 0/3 * +5 = -35
-7 0/3 * +6 = -42
-7 0/3 * +7 = -49
-7 0/3 * +8 = -56
-7 0/3 * +9 = -63
-7 0/3 * -0 = +0
-7 0/3 * -1 = +7
-7 0/3 * -2 = +14
-7 0/3 * -3 = +21
-7 0/3 * -4 = +28
-7 0/3 * -5 = +35
-7 0/3 * -6 = +42
-7 0/3 * -7 = +49
-7 0/3 * -8 = +56
-7 0/3 * -9 = +63
-7 0/4 * +0 = +0
-7 0/4 * +1 = -7
-7 0/4 * +2 = -14
-7 0/4 * +3 = -21
-7 0/4 * +4 = -28
-7 0/4 * +5 = -35
-7 0/4 * +6 = -42
-7 0/4 * +7 = -49
-7 0/4 * +8 = -56
-7 0/4 * +9 = -63
-7 0/4 * -0 = +0
-7 0/4 * -1 = +7
-7 0/4 * -2 = +14
-7 0/4 * -3 = +21
-7 0/4 * -4 = +28
-7 0/4 * -5 = +35
-7 0/4 * -6 = +42
-7 0/4 * -7 = +49
-7 0/4 * -8 = +56
-7 0/4 * -9 = +63
-7 0/5 * +0 = +0
-7 0/5 * +1 = -7
-7 0/5 * +2 = -14
-7 0/5 * +3 = -21
-7 0/5 * +4 = -28
-7 0/5 * +5 = -35
-7 0/5 * +6 = -42
-7 0/5 * +7 = -49
-7 0/5 * +8 = -56
-7 0/5 * +9 = -63
-7 0/5 * -0 = +0
-7 0/5 * -1 = +7
-7 0/5 * -2 = +14
-7 0/5 * -3 = +21
-7 0/5 * -4 = +28
-7 0/5 * -5 = +35
-7 0/5 * -6 = +42
-7 0/5 * -7 = +49
-7 0/5 * -8 = +56
-7 0/5 * -9 = +63
-7 0/6 * +0 = +0
-7 0/6 * +1 = -7
-7 0/6 * +2 = -14
-7 0/6 * +3 = -21
-7 0/6 * +4 = -28
-7 0/6 * +5 = -35
-7 0/6 * +6 = -42
-7 0/6 * +7 = -49
-7 0/6 * +8 = -56
-7 0/6 * +9 = -63
-7 0/6 * -0 = +0
-7 0/6 * -1 = +7
-7 0/6 * -2 = +14
-7 0/6 * -3 = +21
-7 0/6 * -4 = +28
-7 0/6 * -5 = +35
-7 0/6 * -6 = +42
-7 0/6 * -7 = +49
-7 0/6 * -8 = +56
-7 0/6 * -9 = +63
-7 0/7 * +0 = +0
-7 0/7 * +1 = -7
-7 0/7 * +2 = -14
-7 0/7 * +3 = -21
-7 0/7 * +4 = -28
-7 0/7 * +5 = -35
-7 0/7 * +6 = -42
-7 0/7 * +7 = -49
-7 0/7 * +8 = -56
-7 0/7 * +9 = -63
-7 0/7 * -0 = +0
-7 0/7 * -1 = +7
-7 0/7 * -2 = +14
-7 0/7 * -3 = +21
-7 0/7 * -4 = +28
-7 0/7 * -5 = +35
-7 0/7 * -6 = +42
-7 0/7 * -7 = +49
-7 0/7 * -8 = +56
-7 0/7 * -9 = +63
-7 0/8 * +0 = +0
-7 0/8 * +1 = -7
-7 0/8 * +2 = -14
-7 0/8 * +3 = -21
-7 0/8 * +4 = -28
-7 0/8 * +5 = -35
-7 0/8 * +6 = -42
-7 0/8 * +7 = -49
-7 0/8 * +8 = -56
-7 0/8 * +9 = -63
-7 0/8 * -0 = +0
-7 0/8 * -1 = +7
-7 0/8 * -2 = +14
-7 0/8 * -3 = +21
-7 0/8 * -4 = +28
-7 0/8 * -5 = +35
-7 0/8 * -6 = +42
-7 0/8 * -7 = +49
-7 0/8 * -8 = +56
-7 0/8 * -9 = +63
-7 0/9 * +0 = +0
-7 0/9 * +1 = -7
-7 0/9 * +2 = -14
-7 0/9 * +3 = -21
-7 0/9 * +4 = -28
-7 0/9 * +5 = -35
-7 0/9 * +6 = -42
-7 0/9 * +7 = -49
-7 0/9 * +8 = -56
-7 0/9 * +9 = -63
-7 0/9 * -0 = +0
-7 0/9 * -1 = +7
-7 0/9 * -2 = +14
-7 0/9 * -3 = +21
-7 0/9 * -4 = +28
-7 0/9 * -5 = +35
-7 0/9 * -6 = +42
-7 0/9 * -7 = +49
-7 0/9 * -8 = +56
-7 0/9 * -9 = +63
-7 1/1 * +0 = +0
-7 1/1 * +1 = -8
-7 1/1 * +2 = -16
-7 1/1 * +3 = -24
-7 1/1 * +4 = -32
-7 1/1 * +5 = -40
-7 1/1 * +6 = -48
-7 1/1 * +7 = -56
-7 1/1 * +8 = -64
-7 1/1 * +9 = -72
-7 1/1 * -0 = +0
-7 1/1 * -1 = +8
-7 1/1 * -2 = +16
-7 1/1 * -3 = +24
-7 1/1 * -4 = +32
-7 1/1 * -5 = +40
-7 1/1 * -6 = +48
-7 1/1 * -7 = +56
-7 1/1 * -8 = +64
-7 1/1 * -9 = +72
-7 1/2 * +0 = +0
-7 1/2 * +1 = -7 1/2
-7 1/2 * +2 = -15
-7 1/2 * +3 = -22 1/2
-7 1/2 * +4 = -30
-7 1/2 * +5 = -37 1/2
-7 1/2 * +6 = -45
-7 1/2 * +7 = -52 1/2
-7 1/2 * +8 = -60
-7 1/2 * +9 = -67 1/2
-7 1/2 * -0 = +0
-7 1/2 * -1 = +7 1/2
-7 1/2 * -2 = +15
-7 1/2 * -3 = +22 1/2
-7 1/2 * -4 = +30
-7 1/2 * -5 = +37 1/2
-7 1/2 * -6 = +45
-7 1/2 * -7 = +52 1/2
-7 1/2 * -8 = +60
-7 1/2 * -9 = +67 1/2
-7 1/3 * +0 = +0
-7 1/3 * +1 = -7 1/3
-7 1/3 * +2 = -14 2/3
-7 1/3 * +3 = -22
-7 1/3 * +4 = -29 1/3
-7 1/3 * +5 = -36 2/3
-7 1/3 * +6 = -44
-7 1/3 * +7 = -51 1/3
-7 1/3 * +8 = -58 2/3
-7 1/3 * +9 = -66
-7 1/3 * -0 = +0
-7 1/3 * -1 = +7 1/3
-7 1/3 * -2 = +14 2/3
-7 1/3 * -3 = +22
-7 1/3 * -4 = +29 1/3
-7 1/3 * -5 = +36 2/3
-7 1/3 * -6 = +44
-7 1/3 * -7 = +51 1/3
-7 1/3 * -8 = +58 2/3
-7 1/3 * -9 = +66
-7 1/4 * +0 = +0
-7 1/4 * +1 = -7 1/4
-7 1/4 * +2 = -14 1/2
-7 1/4 * +3 = -21 3/4
-7 1/4 * +4 = -29
-7 1/4 * +5 = -36 1/4
-7 1/4 * +6 = -43 1/2
-7 1/4 * +7 = -50 3/4
-7 1/4 * +8 = -58
-7 1/4 * +9 = -65 1/4
-7 1/4 * -0 = +0
-7 1/4 * -1 = +7 1/4
-7 1/4 * -2 = +14 1/2
-7 1/4 * -3 = +21 3/4
-7 1/4 * -4 = +29
-7 1/4 * -5 = +36 1/4
-7 1/4 * -6 = +43 1/2
-7 1/4 * -7 = +50 3/4
-7 1/4 * -8 = +58
-7 1/4 * -9 = +65 1/4
-7 1/5 * +0 = +0
-7 1/5 * +1 = -7 1/5
-7 1/5 * +2 = -14 2/5
-7 1/5 * +3 = -21 3/5
-7 1/5 * +4 = -28 4/5
-7 1/5 * +5 = -36
-7 1/5 * +6 = -43 1/5
-7 1/5 * +7 = -50 2/5
-7 1/5 * +8 = -57 3/5
-7 1/5 * +9 = -64 4/5
-7 1/5 * -0 = +0
-7 1/5 * -1 = +7 1/5
-7 1/5 * -2 = +14 2/5
-7 1/5 * -3 = +21 3/5
-7 1/5 * -4 = +28 4/5
-7 1/5 * -5 = +36
-7 1/5 * -6 = +43 1/5
-7 1/5 * -7 = +50 2/5
-7 1/5 * -8 = +57 3/5
-7 1/5 * -9 = +64 4/5
-7 1/6 * +0 = +0
-7 1/6 * +1 = -7 1/6
-7 1/6 * +2 = -14 1/3
-7 1/6 * +3 = -21 1/2
-7 1/6 * +4 = -28 2/3
-7 1/6 * +5 = -35 5/6
-7 1/6 * +6 = -43
-7 1/6 * +7 = -50 1/6
-7 1/6 * +8 = -57 1/3
-7 1/6 * +9 = -64 1/2
-7 1/6 * -0 = +0
-7 1/6 * -1 = +7 1/6
-7 1/6 * -2 = +14 1/3
-7 1/6 * -3 = +21 1/2
-7 1/6 * -4 = +28 2/3
-7 1/6 * -5 = +35 5/6
-7 1/6 * -6 = +43
-7 1/6 * -7 = +50 1/6
-7 1/6 * -8 = +57 1/3
-7 1/6 * -9 = +64 1/2
-7 1/7 * +0 = +0
-7 1/7 * +1 = -7 1/7
-7 1/7 * +2 = -14 2/7
-7 1/7 * +3 = -21 3/7
-7 1/7 * +4 = -28 4/7
-7 1/7 * +5 = -35 5/7
-7 1/7 * +6 = -42 6/7
-7 1/7 * +7 = -50
-7 1/7 * +8 = -57 1/7
-7 1/7 * +9 = -64 2/7
-7 1/7 * -0 = +0
-7 1/7 * -1 = +7 1/7
-7 1/7 * -2 = +14 2/7
-7 1/7 * -3 = +21 3/7
-7 1/7 * -4 = +28 4/7
-7 1/7 * -5 = +35 5/7
-7 1/7 * -6 = +42 6/7
-7 1/7 * -7 = +50
-7 1/7 * -8 = +57 1/7
-7 1/7 * -9 = +64 2/7
-7 1/8 * +0 = +0
-7 1/8 * +1 = -7 1/8
-7 1/8 * +2 = -14 1/4
-7 1/8 * +3 = -21 3/8
-7 1/8 * +4 = -28 1/2
-7 1/8 * +5 = -35 5/8
-7 1/8 * +6 = -42 3/4
-7 1/8 * +7 = -49 7/8
-7 1/8 * +8 = -57
-7 1/8 * +9 = -64 1/8
-7 1/8 * -0 = +0
-7 1/8 * -1 = +7 1/8
-7 1/8 * -2 = +14 1/4
-7 1/8 * -3 = +21 3/8
-7 1/8 * -4 = +28 1/2
-7 1/8 * -5 = +35 5/8
-7 1/8 * -6 = +42 3/4
-7 1/8 * -7 = +49 7/8
-7 1/8 * -8 = +57
-7 1/8 * -9 = +64 1/8
-7 1/9 * +0 = +0
-7 1/9 * +1 = -7 1/9
-7 1/9 * +2 = -14 2/9
-7 1/9 * +3 = -21 1/3
-7 1/9 * +4 = -28 4/9
-7 1/9 * +5 = -35 5/9
-7 1/9 * +6 = -42 2/3
-7 1/9 * +7 = -49 7/9
-7 1/9 * +8 = -56 8/9
-7 1/9 * +9 = -64
-7 1/9 * -0 = +0
-7 1/9 * -1 = +7 1/9
-7 1/9 * -2 = +14 2/9
-7 1/9 * -3 = +21 1/3
-7 1/9 * -4 = +28 4/9
-7 1/9 * -5 = +35 5/9
-7 1/9 * -6 = +42 2/3
-7 1/9 * -7 = +49 7/9
-7 1/9 * -8 = +56 8/9
-7 1/9 * -9 = +64
-7 2/1 * +0 = +0
-7 2/1 * +1 = -9
-7 2/1 * +2 = -18
-7 2/1 * +3 = -27
-7 2/1 * +4 = -36
-7 2/1 * +5 = -45
-7 2/1 * +6 = -54
-7 2/1 * +7 = -63
-7 2/1 * +8 = -72
-7 2/1 * +9 = -81
-7 2/1 * -0 = +0
-7 2/1 * -1 = +9
-7 2/1 * -2 = +18
-7 2/1 * -3 = +27
-7 2/1 * -4 = +36
-7 2/1 * -5 = +45
-7 2/1 * -6 = +54
-7 2/1 * -7 = +63
-7 2/1 * -8 = +72
-7 2/1 * -9 = +81
-7 2/2 * +0 = +0
-7 2/2 * +1 = -8
-7 2/2 * +2 = -16
-7 2/2 * +3 = -24
-7 2/2 * +4 = -32
-7 2/2 * +5 = -40
-7 2/2 * +6 = -48
-7 2/2 * +7 = -56
-7 2/2 * +8 = -64
-7 2/2 * +9 = -72
-7 2/2 * -0 = +0
-7 2/2 * -1 = +8
-7 2/2 * -2 = +16
-7 2/2 * -3 = +24
-7 2/2 * -4 = +32
-7 2/2 * -5 = +40
-7 2/2 * -6 = +48
-7 2/2 * -7 = +56
-7 2/2 * -8 = +64
-7 2/2 * -9 = +72
-7 2/3 * +0 = +0
-7 2/3 * +1 = -7 2/3
-7 2/3 * +2 = -15 1/3
-7 2/3 * +3 = -23
-7 2/3 * +4 = -30 2/3
-7 2/3 * +5 = -38 1/3
-7 2/3 * +6 = -46
-7 2/3 * +7 = -53 2/3
-7 2/3 * +8 = -61 1/3
-7 2/3 * +9 = -69
-7 2/3 * -0 = +0
-7 2/3 * -1 = +7 2/3
-7 2/3 * -2 = +15 1/3
-7 2/3 * -3 = +23
-7 2/3 * -4 = +30 2/3
-7 2/3 * -5 = +38 1/3
-7 2/3 * -6 = +46
-7 2/3 * -7 = +53 2/3
-7 2/3 * -8 = +61 1/3
-7 2/3 * -9 = +69
-7 2/4 * +0 = +0
-7 2/4 * +1 = -7 1/2
-7 2/4 * +2 = -15
-7 2/4 * +3 = -22 1/2
-7 2/4 * +4 = -30
-7 2/4 * +5 = -37 1/2
-7 2/4 * +6 = -45
-7 2/4 * +7 = -52 1/2
-7 2/4 * +8 = -60
-7 2/4 * +9 = -67 1/2
-7 2/4 * -0 = +0
-7 2/4 * -1 = +7 1/2
-7 2/4 * -2 = +15
-7 2/4 * -3 = +22 1/2
-7 2/4 * -4 = +30
-7 2/4 * -5 = +37 1/2
-7 2/4 * -6 = +45
-7 2/4 * -7 = +52 1/2
-7 2/4 * -8 = +60
-7 2/4 * -9 = +67 1/2
-7 2/5 * +0 = +0
-7 2/5 * +1 = -7 2/5
-7 2/5 * +2 = -14 4/5
-7 2/5 * +3 = -22 1/5
-7 2/5 * +4 = -29 3/5
-7 2/5 * +5 = -37
-7 2/5 * +6 = -44 2/5
-7 2/5 * +7 = -51 4/5
-7 2/5 * +8 = -59 1/5
-7 2/5 * +9 = -66 3/5
-7 2/5 * -0 = +0
-7 2/5 * -1 = +7 2/5
-7 2/5 * -2 = +14 4/5
-7 2/5 * -3 = +22 1/5
-7 2/5 * -4 = +29 3/5
-7 2/5 * -5 = +37
-7 2/5 * -6 = +44 2/5
-7 2/5 * -7 = +51 4/5
-7 2/5 * -8 = +59 1/5
-7 2/5 * -9 = +66 3/5
-7 2/6 * +0 = +0
-7 2/6 * +1 = -7 1/3
-7 2/6 * +2 = -14 2/3
-7 2/6 * +3 = -22
-7 2/6 * +4 = -29 1/3
-7 2/6 * +5 = -36 2/3
-7 2/6 * +6 = -44
-7 2/6 * +7 = -51 1/3
-7 2/6 * +8 = -58 2/3
-7 2/6 * +9 = -66
-7 2/6 * -0 = +0
-7 2/6 * -1 = +7 1/3
-7 2/6 * -2 = +14 2/3
-7 2/6 * -3 = +22
-7 2/6 * -4 = +29 1/3
-7 2/6 * -5 = +36 2/3
-7 2/6 * -6 = +44
-7 2/6 * -7 = +51 1/3
-7 2/6 * -8 = +58 2/3
-7 2/6 * -9 = +66
-7 2/7 * +0 = +0
-7 2/7 * +1 = -7 2/7
-7 2/7 * +2 = -14 4/7
-7 2/7 * +3 = -21 6/7
-7 2/7 * +4 = -29 1/7
-7 2/7 * +5 = -36 3/7
-7 2/7 * +6 = -43 5/7
-7 2/7 * +7 = -51
-7 2/7 * +8 = -58 2/7
-7 2/7 * +9 = -65 4/7
-7 2/7 * -0 = +0
-7 2/7 * -1 = +7 2/7
-7 2/7 * -2 = +14 4/7
-7 2/7 * -3 = +21 6/7
-7 2/7 * -4 = +29 1/7
-7 2/7 * -5 = +36 3/7
-7 2/7 * -6 = +43 5/7
-7 2/7 * -7 = +51
-7 2/7 * -8 = +58 2/7
-7 2/7 * -9 = +65 4/7
-7 2/8 * +0 = +0
-7 2/8 * +1 = -7 1/4
-7 2/8 * +2 = -14 1/2
-7 2/8 * +3 = -21 3/4
-7 2/8 * +4 = -29
-7 2/8 * +5 = -36 1/4
-7 2/8 * +6 = -43 1/2
-7 2/8 * +7 = -50 3/4
-7 2/8 * +8 = -58
-7 2/8 * +9 = -65 1/4
-7 2/8 * -0 = +0
-7 2/8 * -1 = +7 1/4
-7 2/8 * -2 = +14 1/2
-7 2/8 * -3 = +21 3/4
-7 2/8 * -4 = +29
-7 2/8 * -5 = +36 1/4
-7 2/8 * -6 = +43 1/2
-7 2/8 * -7 = +50 3/4
-7 2/8 * -8 = +58
-7 2/8 * -9 = +65 1/4
-7 2/9 * +0 = +0
-7 2/9 * +1 = -7 2/9
-7 2/9 * +2 = -14 4/9
-7 2/9 * +3 = -21 2/3
-7 2/9 * +4 = -28 8/9
-7 2/9 * +5 = -36 1/9
-7 2/9 * +6 = -43 1/3
-7 2/9 * +7 = -50 5/9
-7 2/9 * +8 = -57 7/9
-7 2/9 * +9 = -65
-7 2/9 * -0 = +0
-7 2/9 * -1 = +7 2/9
-7 2/9 * -2 = +14 4/9
-7 2/9 * -3 = +21 2/3
-7 2/9 * -4 = +28 8/9
-7 2/9 * -5 = +36 1/9
-7 2/9 * -6 = +43 1/3
-7 2/9 * -7 = +50 5/9
-7 2/9 * -8 = +57 7/9
-7 2/9 * -9 = +65
-7 3/1 * +0 = +0
-7 3/1 * +1 = -10
-7 3/1 * +2 = -20
-7 3/1 * +3 = -30
-7 3/1 * +4 = -40
-7 3/1 * +5 = -50
-7 3/1 * +6 = -60
-7 3/1 * +7 = -70
-7 3/1 * +8 = -80
-7 3/1 * +9 = -90
-7 3/1 * -0 = +0
-7 3/1 * -1 = +10
-7 3/1 * -2 = +20
-7 3/1 * -3 = +30
-7 3/1 * -4 = +40
-7 3/1 * -5 = +50
-7 3/1 * -6 = +60
-7 3/1 * -7 = +70
-7 3/1 * -8 = +80
-7 3/1 * -9 = +90
-7 3/2 * +0 = +0
-7 3/2 * +1 = -8 1/2
-7 3/2 * +2 = -17
-7 3/2 * +3 = -25 1/2
-7 3/2 * +4 = -34
-7 3/2 * +5 = -42 1/2
-7 3/2 * +6 = -51
-7 3/2 * +7 = -59 1/2
-7 3/2 * +8 = -68
-7 3/2 * +9 = -76 1/2
-7 3/2 * -0 = +0
-7 3/2 * -1 = +8 1/2
-7 3/2 * -2 = +17
-7 3/2 * -3 = +25 1/2
-7 3/2 * -4 = +34
-7 3/2 * -5 = +42 1/2
-7 3/2 * -6 = +51
-7 3/2 * -7 = +59 1/2
-7 3/2 * -8 = +68
-7 3/2 * -9 = +76 1/2
-7 3/3 * +0 = +0
-7 3/3 * +1 = -8
-7 3/3 * +2 = -16
-7 3/3 * +3 = -24
-7 3/3 * +4 = -32
-7 3/3 * +5 = -40
-7 3/3 * +6 = -48
-7 3/3 * +7 = -56
-7 3/3 * +8 = -64
-7 3/3 * +9 = -72
-7 3/3 * -0 = +0
-7 3/3 * -1 = +8
-7 3/3 * -2 = +16
-7 3/3 * -3 = +24
-7 3/3 * -4 = +32
-7 3/3 * -5 = +40
-7 3/3 * -6 = +48
-7 3/3 * -7 = +56
-7 3/3 * -8 = +64
-7 3/3 * -9 = +72
-7 3/4 * +0 = +0
-7 3/4 * +1 = -7 3/4
-7 3/4 * +2 = -15 1/2
-7 3/4 * +3 = -23 1/4
-7 3/4 * +4 = -31
-7 3/4 * +5 = -38 3/4
-7 3/4 * +6 = -46 1/2
-7 3/4 * +7 = -54 1/4
-7 3/4 * +8 = -62
-7 3/4 * +9 = -69 3/4
-7 3/4 * -0 = +0
-7 3/4 * -1 = +7 3/4
-7 3/4 * -2 = +15 1/2
-7 3/4 * -3 = +23 1/4
-7 3/4 * -4 = +31
-7 3/4 * -5 = +38 3/4
-7 3/4 * -6 = +46 1/2
-7 3/4 * -7 = +54 1/4
-7 3/4 * -8 = +62
-7 3/4 * -9 = +69 3/4
-7 3/5 * +0 = +0
-7 3/5 * +1 = -7 3/5
-7 3/5 * +2 = -15 1/5
-7 3/5 * +3 = -22 4/5
-7 3/5 * +4 = -30 2/5
-7 3/5 * +5 = -38
-7 3/5 * +6 = -45 3/5
-7 3/5 * +7 = -53 1/5
-7 3/5 * +8 = -60 4/5
-7 3/5 * +9 = -68 2/5
-7 3/5 * -0 = +0
-7 3/5 * -1 = +7 3/5
-7 3/5 * -2 = +15 1/5
-7 3/5 * -3 = +22 4/5
-7 3/5 * -4 = +30 2/5
-7 3/5 * -5 = +38
-7 3/5 * -6 = +45 3/5
-7 3/5 * -7 = +53 1/5
-7 3/5 * -8 = +60 4/5
-7 3/5 * -9 = +68 2/5
-7 3/6 * +0 = +0
-7 3/6 * +1 = -7 1/2
-7 3/6 * +2 = -15
-7 3/6 * +3 = -22 1/2
-7 3/6 * +4 = -30
-7 3/6 * +5 = -37 1/2
-7 3/6 * +6 = -45
-7 3/6 * +7 = -52 1/2
-7 3/6 * +8 = -60
-7 3/6 * +9 = -67 1/2
-7 3/6 * -0 = +0
-7 3/6 * -1 = +7 1/2
-7 3/6 * -2 = +15
-7 3/6 * -3 = +22 1/2
-7 3/6 * -4 = +30
-7 3/6 * -5 = +37 1/2
-7 3/6 * -6 = +45
-7 3/6 * -7 = +52 1/2
-7 3/6 * -8 = +60
-7 3/6 * -9 = +67 1/2
-7 3/7 * +0 = +0
-7 3/7 * +1 = -7 3/7
-7 3/7 * +2 = -14 6/7
-7 3/7 * +3 = -22 2/7
-7 3/7 * +4 = -29 5/7
-7 3/7 * +5 = -37 1/7
-7 3/7 * +6 = -44 4/7
-7 3/7 * +7 = -52
-7 3/7 * +8 = -59 3/7
-7 3/7 * +9 = -66 6/7
-7 3/7 * -0 = +0
-7 3/7 * -1 = +7 3/7
-7 3/7 * -2 = +14 6/7
-7 3/7 * -3 = +22 2/7
-7 3/7 * -4 = +29 5/7
-7 3/7 * -5 = +37 1/7
-7 3/7 * -6 = +44 4/7
-7 3/7 * -7 = +52
-7 3/7 * -8 = +59 3/7
-7 3/7 * -9 = +66 6/7
-7 3/8 * +0 = +0
-7 3/8 * +1 = -7 3/8
-7 3/8 * +2 = -14 3/4
-7 3/8 * +3 = -22 1/8
-7 3/8 * +4 = -29 1/2
-7 3/8 * +5 = -36 7/8
